id,premium,name,department,has_test,response_letter_required,area,salary,salary_range,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_contacts,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,branding,show_logo_in_search
128016622,False,Data Scientist в команду Прогноза промо-продаж,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}",,,,2025-11-24T17:02:55+0300,2025-11-24T17:02:55+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=128016622,False,,https://api.hh.ru/vacancies/128016622?host=hh.ru,https://hh.ru/vacancy/128016622,[],"{'id': '9352463', 'name': 'X5 Tech', 'url': 'https://api.hh.ru/employers/9352463', 'alternate_url': 'https://hh.ru/employer/9352463', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/5927972.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/5927973.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/5927974.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9352463', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Знание Python (Scala/Java могут оказаться плюсом). Знание классических алгоритмов и структур данных. Знание теоретических и практических продвинутых методов машинного...', 'responsibility': 'Разрабатывать и улучшать модели прогнозирования спроса, учитывающие сезонность, акции, цены, погоду и поведение покупателей. Участвовать в разработке моделей для продуктивной...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
126971833,False,DevOps-инженер.,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}",,,,2025-11-21T10:54:51+0300,2025-11-21T10:54:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=126971833,False,,https://api.hh.ru/vacancies/126971833?host=hh.ru,https://hh.ru/vacancy/126971833,[],"{'id': '2723826', 'name': 'EFIX GROUP', 'url': 'https://api.hh.ru/employers/2723826', 'alternate_url': 'https://hh.ru/employer/2723826', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2030689.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/2030690.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/2030691.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2723826', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Практический опыт с k8s, развёртывание с 0. Опыт работы с инфраструктурой ML-разработки. Понимание устройства и принципов работы...', 'responsibility': '...в том числе в корпоративных и локальных средах. Взаимодействие с командой: Тесное сотрудничество с <highlighttext>инженерами</highlighttext>, аналитиками данных и <highlighttext>data</highlighttext> <highlighttext>scientists</highlighttext>.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '160', 'name': 'DevOps-инженер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
128134721,False,Full-Stack Analyst (DeFI/Fintech),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'провинция Бискайя', 'street': 'Басаури, Бильбао', 'building': None, 'lat': 43.263659, 'lng': -2.938084, 'description': None, 'raw': 'провинция Бискайя, Басаури, Бильбао', 'metro': None, 'metro_stations': [], 'id': '20518502'}",,,2025-11-27T13:31:04+0300,2025-11-27T13:31:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=128134721,False,,https://api.hh.ru/vacancies/128134721?host=hh.ru,https://hh.ru/vacancy/128134721,[],"{'id': '3244995', 'name': 'the_covert', 'url': 'https://api.hh.ru/employers/3244995', 'alternate_url': 'https://hh.ru/employer/3244995', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2432924.png', '90': 'https://img.hhcdn.ru/employer-logo-round/2432925.png', '240': 'https://img.hhcdn.ru/employer-logo-round/2432926.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3244995', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Образование или исследования в областях: математика, физика, компьютерные науки, <highlighttext>инженерия</highlighttext>. Интерес или опыт работы с финансовыми рынками и алгоритмическими стратегиями. ', 'responsibility': 'Работа с данными: обработка, анализ, визуализация. Построение отчётов и дашбордов для продуктовых и бизнес-команд. Взаимодействие с командами разработки, продуктами...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
128101728,False,Data Scientist в Блок Финансы,"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}",,,,2025-11-26T18:36:01+0300,2025-11-26T18:36:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=128101728,False,,https://api.hh.ru/vacancies/128101728?host=hh.ru,https://hh.ru/vacancy/128101728,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6865265.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/6865266.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/6865267.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее техническое образование. Опыт разработки ИИ-агентов, знание классического ML и LLM. Знание SQL, опыт написания сложных запросов. ', 'responsibility': 'Команда Дивизиона AI трансформации и исследования данных Блока Финансы ищет DSa на проект разработки мультиагентной системы ""AI финансовый аналитик"" (далее...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]",[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
128093971,False,"NetOps Engineer (в Бильбао, Испания)",,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'провинция Бискайя', 'street': 'Басаури, Бильбао', 'building': None, 'lat': 43.263659, 'lng': -2.938084, 'description': None, 'raw': 'провинция Бискайя, Басаури, Бильбао', 'metro': None, 'metro_stations': [], 'id': '20518502'}",,,2025-11-26T15:46:41+0300,2025-11-26T15:46:41+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=128093971,False,,https://api.hh.ru/vacancies/128093971?host=hh.ru,https://hh.ru/vacancy/128093971,[],"{'id': '3244995', 'name': 'the_covert', 'url': 'https://api.hh.ru/employers/3244995', 'alternate_url': 'https://hh.ru/employer/3244995', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2432924.png', '90': 'https://img.hhcdn.ru/employer-logo-round/2432925.png', '240': 'https://img.hhcdn.ru/employer-logo-round/2432926.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3244995', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Обладает глубокими знаниями и опытом настройки динамической маршрутизации на базе протокола BGP (iBGP, MP-BGP, eBGP). Имеет опыт работы и...', 'responsibility': 'Проектированием архитектуры, развёртыванием и эксплуатацией сети передачи данных. Настройкой серверов и активного сетевого оборудования. Оптимизацией производительности сети. Разработкой и поддержкой...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '112', 'name': 'Сетевой инженер'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
128130139,False,Data Scientist в команду Teleoperations,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'проспект Андропова', 'building': '10А', 'lat': 55.692932, 'lng': 37.665363, 'description': None, 'raw': 'Москва, проспект Андропова, 10А', 'metro': {'station_name': 'Автозаводская', 'line_name': 'Замоскворецкая', 'station_id': '2.2', 'line_id': '2', 'lat': 55.706634, 'lng': 37.657008}, 'metro_stations': [{'station_name': 'Автозаводская', 'line_name': 'Замоскворецкая', 'station_id': '2.2', 'line_id': '2', 'lat': 55.706634, 'lng': 37.657008}, {'station_name': 'ЗИЛ', 'line_name': 'МЦК', 'station_id': '95.531', 'line_id': '95', 'lat': 55.698333, 'lng': 37.648333}, {'station_name': 'Технопарк', 'line_name': 'Замоскворецкая', 'station_id': '2.512', 'line_id': '2', 'lat': 55.695, 'lng': 37.664167}], 'id': '5817368'}",,,2025-11-27T12:02:29+0300,2025-11-27T12:02:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=128130139,False,,https://api.hh.ru/vacancies/128130139?host=hh.ru,https://hh.ru/vacancy/128130139,[],"{'id': '5267014', 'name': 'Navio (ООО Автотех)', 'url': 'https://api.hh.ru/employers/5267014', 'alternate_url': 'https://hh.ru/employer/5267014', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1439405.png', '90': 'https://img.hhcdn.ru/employer-logo/7377252.png', '240': 'https://img.hhcdn.ru/employer-logo/7377253.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5267014', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Высшее образование по технической специальности (Магистратура или специалитет). Отличные навыки программирования на Python, (asyncio, декораторы). Знание ClearMl, numba, pytorch, tensorflow. ', 'responsibility': 'Классы задач, которые необходимо будет выполнять: Настройка инфраструктуры обучения моделей. Оптимизация параметров обучения. Подготовка данных для обучения. Валидация данных для...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
127770894,False,Senior Data Scientist (Центр розничного риск-моделирования),"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}",,,,2025-11-17T11:13:40+0300,2025-11-17T11:13:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=127770894,False,,https://api.hh.ru/vacancies/127770894?host=hh.ru,https://hh.ru/vacancy/127770894,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6865265.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/6865266.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/6865267.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее физ-мат образование (МФТИ, МГУ, НГУ, МИФИ и прочие вузы). Знание математической статистики и методов машинного обучения. ', 'responsibility': 'Исследование данных, feature <highlighttext>engineering</highlighttext>. Анализ и подготовка данных для обучения. Подготовка материалов для внедрения, участие во внедрении и тестировании моделей. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
128007385,False,Data Scientist (ML Engineer),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Долгопрудный', 'street': 'Институтский переулок', 'building': '9', 'lat': 55.929545, 'lng': 37.51865, 'description': None, 'raw': 'Долгопрудный, Институтский переулок, 9', 'metro': {'station_name': 'Долгопрудная', 'line_name': 'МЦД-1', 'station_id': '131.691', 'line_id': '131', 'lat': 55.938656, 'lng': 37.520542}, 'metro_stations': [{'station_name': 'Долгопрудная', 'line_name': 'МЦД-1', 'station_id': '131.691', 'line_id': '131', 'lat': 55.938656, 'lng': 37.520542}, {'station_name': 'Новодачная', 'line_name': 'МЦД-1', 'station_id': '131.692', 'line_id': '131', 'lat': 55.924459, 'lng': 37.527877}, {'station_name': 'Физтех', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.833', 'line_id': '10', 'lat': 55.921389, 'lng': 37.546389}], 'id': '153168'}",,,2025-11-24T14:56:38+0300,2025-11-24T14:56:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=128007385,False,,https://api.hh.ru/vacancies/128007385?host=hh.ru,https://hh.ru/vacancy/128007385,[],"{'id': '1008541', 'name': 'МФТИ', 'url': 'https://api.hh.ru/employers/1008541', 'alternate_url': 'https://hh.ru/employer/1008541', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1435391.png', '90': 'https://img.hhcdn.ru/employer-logo/7361205.png', '240': 'https://img.hhcdn.ru/employer-logo/7361206.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1008541', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...машинного обучения (TensorFlow, PyTorch, Scikit-<highlighttext>Learn</highlighttext> и т.д.). Опыт работы на позиции <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> от 2-х лет. ', 'responsibility': 'Определение специфичности Т- и B-клеточных рецепторов. Разработка больших Deep <highlighttext>Learning</highlighttext> foundation моделей для белкового дизайна, иммуноинформатики и регуляторной геномики. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
127926377,False,Data scientist,"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}",,,,2025-11-20T16:54:40+0300,2025-11-20T16:54:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=127926377,True,,https://api.hh.ru/vacancies/127926377?host=hh.ru,https://hh.ru/vacancy/127926377,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6865265.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/6865266.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/6865267.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее техническое/математическое образование. Опыт работы на аналогичной позиции не менее 1 года. Уверенные знания Python и SQL. ', 'responsibility': 'Разработка ML моделей (классический ML, рекомендательные системы). Обучение LoRA для работы с документами (изображениями). Совместная с заказчиками проработка вариантов реализации...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]",[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
127892489,False,"Machine Learning Engineer (LLM, RL)",,True,False,"{'id': '66', 'name': 'Нижний Новгород', 'url': 'https://api.hh.ru/areas/66'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Кольцевая линия', 'building': 'метро Павелецкая', 'lat': 55.731536, 'lng': 37.636329, 'description': None, 'raw': 'Москва, Кольцевая линия, метро Павелецкая', 'metro': {'station_name': 'Павелецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.101', 'line_id': '2', 'lat': 55.729741, 'lng': 37.638693}, 'metro_stations': [{'station_name': 'Павелецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.101', 'line_id': '2', 'lat': 55.729741, 'lng': 37.638693}, {'station_name': 'Павелецкая', 'line_name': 'Кольцевая', 'station_id': '5.102', 'line_id': '5', 'lat': 55.731414, 'lng': 37.636294}], 'id': '1105033'}",,,2025-11-20T14:53:19+0300,2025-11-20T14:53:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=127892489,True,,https://api.hh.ru/vacancies/127892489?host=hh.ru,https://hh.ru/vacancy/127892489,[],"{'id': '1915027', 'name': 'Intella', 'url': 'https://api.hh.ru/employers/1915027', 'alternate_url': 'https://hh.ru/employer/1915027', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2589256.png', '90': 'https://img.hhcdn.ru/employer-logo-round/2589257.png', '240': 'https://img.hhcdn.ru/employer-logo-round/2589258.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1915027', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Коммерческий опыт тренировки и масштабирования LLM моделей: pre-train, fine-tune, обучение на нескольких GPU. Коммерческий опыт с RL ( RLHF...', 'responsibility': 'Разработка и масштабирование тонкой настройки обучения с подкреплением для LLM, включая подходы RLHF, RLVR и другие современные методы. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
127928132,False,Data analyst (Quantitative analyst),,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Кольцевая линия', 'building': 'метро Павелецкая', 'lat': 55.731536, 'lng': 37.636329, 'description': None, 'raw': 'Москва, Кольцевая линия, метро Павелецкая', 'metro': {'station_name': 'Павелецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.101', 'line_id': '2', 'lat': 55.729741, 'lng': 37.638693}, 'metro_stations': [{'station_name': 'Павелецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.101', 'line_id': '2', 'lat': 55.729741, 'lng': 37.638693}, {'station_name': 'Павелецкая', 'line_name': 'Кольцевая', 'station_id': '5.102', 'line_id': '5', 'lat': 55.731414, 'lng': 37.636294}], 'id': '1105033'}",,,2025-11-20T17:35:01+0300,2025-11-20T17:35:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=127928132,False,,https://api.hh.ru/vacancies/127928132?host=hh.ru,https://hh.ru/vacancy/127928132,[],"{'id': '1915027', 'name': 'Intella', 'url': 'https://api.hh.ru/employers/1915027', 'alternate_url': 'https://hh.ru/employer/1915027', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2589256.png', '90': 'https://img.hhcdn.ru/employer-logo-round/2589257.png', '240': 'https://img.hhcdn.ru/employer-logo-round/2589258.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1915027', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее математическое образование. Будет плюсом: Опыт с <highlighttext>Machine</highlighttext> <highlighttext>Learning</highlighttext> (XGBoost, scikit-<highlighttext>learn</highlighttext> и др.). Навыки работы с BI-инструментами и...', 'responsibility': 'Ключевым экспертом по <highlighttext>data</highlighttext> analysis, дашбордам и инсайтам для трейдинговой команды. Развивать дашборды, отчётные пайплайны и систему метрик для всей...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
128057459,False,Senior Data scientist / ML-engineer,"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}",,,,2025-11-25T15:55:00+0300,2025-11-25T15:55:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=128057459,True,,https://api.hh.ru/vacancies/128057459?host=hh.ru,https://hh.ru/vacancy/128057459,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6865265.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/6865266.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/6865267.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы от 3 лет в качестве ML-<highlighttext>инженера</highlighttext> или <highlighttext>Data</highlighttext> Science <highlighttext>инженера</highlighttext>. Практический опыт работы с большими объемами данных...', 'responsibility': 'Разработка и внедрение AI-агентов на базе больших языковых моделей (LLM) в производство, включая создание функций агентов (function-calling), маршрутизацию...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
128224416,False,ML engineer/Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Красина', 'building': '3с1', 'lat': 55.766496, 'lng': 37.588638, 'description': None, 'raw': 'Москва, улица Красина, 3с1', 'metro': {'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, 'metro_stations': [{'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}], 'id': '5895947'}",,,2025-11-29T17:15:20+0300,2025-11-29T17:15:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=128224416,False,,https://api.hh.ru/vacancies/128224416?host=hh.ru,https://hh.ru/vacancy/128224416,[],"{'id': '97839', 'name': 'Полюс', 'url': 'https://api.hh.ru/employers/97839', 'alternate_url': 'https://hh.ru/employer/97839', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2131041.png', '90': 'https://img.hhcdn.ru/employer-logo-round/2131042.png', '240': 'https://img.hhcdn.ru/employer-logo-round/2131043.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=97839', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Наличие законченного высшего образования по специальности ""Прикладная математика"". Аналогичный опыт работы от 3-х лет. Знание Python, Git, AirFlow, MlFlow.', 'responsibility': 'Координация работы внутренних и внешних ресурсов (проектных, функциональных, суппорт-команд), задействованных в решении задач по анализу данных. Формирование и формализация...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
